label,class,BSI_month1,BSI_month2,BSI_month3,BSI_trend,BSI_consistency,BSI_variance,NDVI_trend,NDBI_month1,NDBI_month2,NDBI_month3,NDBI_trend,MNDWI_min,VV_month1,VV_month2,VV_month3,VV_trend,VV_consistency,VH_VV_ratio_change,VV_VH_diff_month1,VV_VH_diff_month3,VV_VH_diff_trend
1,construction,0.07733545120619478,0.03098086124401914,0.021561232477051162,-0.05577421872914362,0.021561232477051162,-0.018467480597603832,-0.028854863718152046,0.004587935283780098,-0.09567523747682571,-0.10809141397476196,-0.11267934739589691,-0.16217809915542603,-9.080599151801378,-5.247707457026119,-5.247687568682603,3.832911583118775,-5.247687568682603,0.4313466881145531,5.752631305751452,5.588024188174189,-0.16460711757726276
1,construction,0.08331420702318108,0.13798355162960707,0.018342820999367487,-0.0649713860238136,0.018342820999367487,0.08715503761833279,0.1144116148352623,0.05714285746216774,0.09256594628095627,-0.053513262420892715,-0.11065611988306046,-0.3507263660430908,-5.882905211897226,-6.7242264189817424,-5.081194322406487,0.8017108894907388,-5.081194322406487,0.09708566501196003,10.696155630499602,9.731815457836392,-0.9643401726632099
1,construction,-0.003384476534296029,0.022175809324897107,0.0754374500834967,0.07882192661779273,-0.003384476534296029,-0.013850677449703225,0.02421591989696026,-0.03598601743578911,-0.015709208324551582,0.015497039072215557,0.05148305743932724,-0.17526975274085999,-2.908707021340361,-1.3245045063311778,-2.4415934785059847,0.46711354283437645,-1.3245045063311778,-0.14862981601839476,17.43570445563366,14.272785418284636,-3.162919037349022
1,construction,0.1067469116249604,0.08131751607131023,0.10955491212712949,0.002808000502169089,0.08131751607131023,-0.02683339580473472,0.025948166847229004,0.04460930824279785,0.0044516390189528465,0.028078202158212662,-0.01653110422194004,-0.3181762993335724,0.6450071236570317,2.5694548624658173,-1.347988606570829,-1.992995730227861,2.5694548624658173,18.868059539831908,8.467706419746605,7.737424305199753,-0.7302821145468519
1,construction,0.08646147065305224,0.07835479850436228,0.13418803418803418,0.04772656353498195,0.07835479850436228,-0.03196995391618093,0.11192119866609573,0.02960737980902195,-0.007042253389954567,0.043216343969106674,0.01360896322876215,-0.3979026973247528,-8.419420161077745,-7.425272637096083,-9.875804810873905,-1.45638464979616,-7.425272637096083,0.01696269025370367,3.571511359529639,4.3568287917304644,0.7853174322008254
1,construction,0.0497658544328915,0.046908484800380984,0.02822106500923904,-0.02154478942365246,0.02822106500923904,0.007915025079315713,0.015566879883408546,-0.009331054985523224,-0.03604951873421669,-0.05806636065244675,-0.04873530566692352,-0.206659197807312,-8.040795923218834,-6.207196866741636,-7.3143768963353555,0.7264190268834785,-6.207196866741636,0.24752348625365928,8.698706777835781,9.723331047012026,1.024624269176245
1,construction,0.13804713804713806,0.11460795569662997,0.15337070576397874,0.01532356771684068,0.11460795569662997,-0.031100966208928424,4.6442717575700954e-05,0.10208884626626968,0.07333983480930328,0.13198085129261017,0.029892003163695335,-0.33926644921302795,-8.983474016753211,-8.422816805519023,-7.912662602935754,1.0708114138174576,-7.912662602935754,0.18463246703746483,6.6568019304971635,7.324259406230047,0.667457475732883
1,construction,0.09634405450948788,0.10590440487347703,0.11571761571761571,0.019373561208127832,0.09634405450948788,-0.00012643024007476245,0.00575930904597044,0.059635624289512634,0.07104254513978958,0.08013759553432465,0.02050197497010231,-0.310750275850296,-10.422376761627842,-12.450077025561407,-13.519818689393716,-3.0974419277658747,-10.422376761627842,-0.22802002375378416,5.622991487363382,4.2113074611899535,-1.411684026173429
1,construction,0.03992970809333203,-0.02738524510281649,0.012153621779290228,-0.027776086314041805,-0.02738524510281649,-0.05342691003912762,-0.013338892720639706,-0.026413757354021072,-0.10795558243989944,-0.07517287880182266,-0.04875911772251129,-0.10016025602817535,-7.8728048334031815,-7.911477931615224,-14.59831098397449,-6.725506150571308,-7.8728048334031815,-0.9849093852328543,7.79853549677023,0.08258203574183653,-7.715953461028393
1,construction,0.06748211879340728,0.09718095514167693,0.10939571150097466,0.04191359270756738,0.06748211879340728,0.008742039994485973,-0.012808558531105518,0.00897531770169735,0.05276477336883545,0.0663805827498436,0.0574052631855011,-0.18757466971874237,-2.847318591401091,-1.1645581683696622,-0.6441073540943016,2.203211237306789,-0.6441073540943016,10.961667718193134,6.975117044908927,8.638369780807773,1.6632527358988458
